date,scale,type,open,close,adds,drop,cin,cout,netchg
2015-04-01,upuus,props,5,0,9,1,7,0,20
2015-04-01,upuus,rooms,1241,0,77,1,2352,0,3669
2015-04-01,upsus,props,16,0,4,2,4,3,19
2015-04-01,upsus,rooms,2049,0,57,21,1073,394,2764
2015-05-01,ecous,props,4,4,22,31,84,74,1
2015-05-01,ecous,rooms,217,396,93,220,8281,7787,188
2015-05-01,indus,props,12,16,21,15,48,39,11
2015-05-01,indus,rooms,1415,3035,278,244,7142,3265,2291
2015-05-01,luxus,props,1,0,2,1,1,0,3
2015-05-01,luxus,rooms,273,0,5,9,249,0,518
2015-05-01,midus,props,12,2,10,4,16,22,10
2015-05-01,midus,rooms,857,212,58,11,1400,1501,591
2015-05-01,upmus,props,36,3,8,21,13,22,11
2015-05-01,upmus,rooms,3073,339,137,105,1736,2637,1865
2015-05-01,upuus,props,2,0,9,1,0,2,8
2015-05-01,upuus,rooms,351,0,54,18,0,816,-429
2015-05-01,upsus,props,17,1,8,2,3,6,19
2015-05-01,upsus,rooms,2038,60,81,2,737,3539,-745
2015-06-01,ecous,props,4,3,28,36,65,68,-10
2015-06-01,ecous,rooms,245,306,111,205,4620,4487,-22
2015-06-01,indus,props,16,19,27,35,76,56,9
2015-06-01,indus,rooms,1192,926,1214,448,6549,4663,2918
2015-06-01,luxus,props,0,0,1,3,0,0,-2
2015-06-01,luxus,rooms,0,0,5,70,0,0,-65
2015-06-01,midus,props,6,2,6,23,37,33,-9
2015-06-01,midus,rooms,447,253,27,136,2795,3025,-145
2015-06-01,upmus,props,36,0,13,17,13,34,11
2015-06-01,upmus,rooms,3089,0,62,130,1669,3606,1084
2015-06-01,upuus,props,4,0,6,5,5,3,7
2015-06-01,upuus,rooms,1127,0,16,12,906,606,1431
2015-06-01,upsus,props,22,0,8,4,3,5,24
2015-06-01,upsus,rooms,3186,0,54,4,722,874,3084
2015-07-01,ecous,props,3,0,9,16,23,44,-25
2015-07-01,ecous,rooms,175,0,50,84,1666,2955,-1148
2015-07-01,indus,props,9,16,12,10,82,42,35
2015-07-01,indus,rooms,1192,986,110,182,6915,3676,3373
2015-07-01,luxus,props,0,0,0,0,0,1,-1
2015-07-01,luxus,rooms,0,0,0,0,0,357,-357
2015-07-01,midus,props,9,1,5,20,23,22,-6
2015-07-01,midus,rooms,653,170,81,95,1584,1798,255
2015-07-01,upmus,props,25,0,16,6,26,40,21
2015-07-01,upmus,rooms,2324,0,199,127,3028,3436,1988
2015-07-01,upuus,props,3,0,6,0,3,8,4
2015-07-01,upuus,rooms,918,0,68,0,1185,1896,275
2015-07-01,upsus,props,18,0,8,4,10,10,22
2015-07-01,upsus,rooms,2366,0,118,17,1022,1282,2207
2015-08-01,ecous,props,6,0,13,20,39,31,7
2015-08-01,ecous,rooms,569,0,26,104,2551,2246,796
2015-08-01,indus,props,5,14,19,17,46,47,-8
2015-08-01,indus,rooms,685,929,99,128,3854,4366,-785
2015-08-01,luxus,props,0,0,0,1,2,2,-1
2015-08-01,luxus,rooms,0,0,0,3,1343,715,625
2015-08-01,midus,props,3,1,7,6,19,12,10
2015-08-01,midus,rooms,231,68,33,157,1609,1035,613
2015-08-01,upmus,props,17,2,9,13,5,21,-5
2015-08-01,upmus,rooms,1542,201,21,111,395,1917,-271
2015-08-01,upuus,props,2,0,9,4,5,1,11
2015-08-01,upuus,rooms,255,0,44,83,1654,917,953
2015-08-01,upsus,props,18,1,6,4,3,5,17
2015-08-01,upsus,rooms,2375,117,35,146,481,691,1937
2015-09-01,ecous,props,6,0,9,27,42,45,-15
2015-09-01,ecous,rooms,561,0,90,447,3201,3366,39
2015-09-01,indus,props,6,7,10,22,58,40,5
2015-09-01,indus,rooms,569,852,226,198,5368,3045,2068
2015-09-01,luxus,props,1,0,3,2,2,1,3
2015-09-01,luxus,rooms,73,0,7,2,334,312,100
2015-09-01,midus,props,6,0,4,10,22,23,-1
2015-09-01,midus,rooms,357,0,9,129,1710,2055,-108
2015-09-01,upmus,props,27,0,7,12,9,23,8
2015-09-01,upmus,rooms,2531,0,105,25,1069,2870,810
2015-09-01,upuus,props,1,0,12,2,4,5,10
2015-09-01,upuus,rooms,135,0,72,2,833,1001,37
2015-09-01,upsus,props,25,0,4,4,5,5,25
2015-09-01,upsus,rooms,3317,0,16,107,1098,964,3360
2015-10-01,ecous,props,2,8,2,29,35,33,-31
2015-10-01,ecous,rooms,83,797,5,416,2625,2313,-813
2015-10-01,indus,props,9,15,10,19,49,38,-4
2015-10-01,indus,rooms,969,899,120,554,4707,3931,412
2015-10-01,luxus,props,0,0,1,2,0,1,-2
2015-10-01,luxus,rooms,0,0,1,8,0,259,-266
2015-10-01,midus,props,11,1,7,14,26,26,3
2015-10-01,midus,rooms,750,150,11,106,2261,2794,-28
2015-10-01,upmus,props,26,0,8,13,12,31,2
2015-10-01,upmus,rooms,2467,0,90,58,1429,2723,1205
2015-10-01,upuus,props,3,0,6,4,3,2,6
2015-10-01,upuus,rooms,628,0,34,13,449,376,722
2015-10-01,upsus,props,15,0,5,3,9,3,23
2015-10-01,upsus,rooms,1889,0,65,5,1289,364,2874
2015-11-01,ecous,props,4,4,5,28,41,27,-9
2015-11-01,ecous,rooms,357,410,11,303,3219,1681,1193
2015-11-01,indus,props,10,15,15,10,43,41,2
2015-11-01,indus,rooms,1126,1401,197,141,5359,4097,1043
2015-11-01,luxus,props,1,0,2,0,1,1,3
2015-11-01,luxus,rooms,342,0,123,0,166,281,350
2015-11-01,midus,props,10,3,5,16,30,32,-6
2015-11-01,midus,rooms,810,607,70,155,2519,2903,-266
2015-11-01,upmus,props,21,1,7,7,10,25,5
2015-11-01,upmus,rooms,2140,126,42,25,1041,2439,633
2015-11-01,upuus,props,3,0,0,1,5,4,3
2015-11-01,upuus,rooms,1131,0,0,12,1413,2223,309
2015-11-01,upsus,props,19,1,2,3,5,5,17
2015-11-01,upsus,rooms,2753,87,24,5,902,995,2592
2015-12-01,ecous,props,6,6,9,37,95,64,3
2015-12-01,ecous,rooms,519,523,13,343,7262,5146,1782
2015-12-01,indus,props,8,16,17,43,66,120,-88
2015-12-01,indus,rooms,910,1672,207,480,6019,14041,-9057
2015-12-01,luxus,props,0,0,0,2,2,1,-1
2015-12-01,luxus,rooms,0,0,0,11,415,258,146
2015-12-01,midus,props,8,1,13,23,68,40,25
2015-12-01,midus,rooms,601,57,181,172,6175,4014,2714
2015-12-01,upmus,props,29,1,9,16,24,37,8
2015-12-01,upmus,rooms,2928,284,16,294,3204,3256,2314
2015-12-01,upuus,props,5,0,7,3,7,5,11
2015-12-01,upuus,rooms,761,0,9,27,3442,850,3335
2015-12-01,upsus,props,19,0,5,5,8,3,24
2015-12-01,upsus,rooms,2290,0,21,405,1348,300,2954
2016-01-01,ecous,props,4,8,13,41,46,46,-32
2016-01-01,ecous,rooms,254,808,143,244,3551,3398,-502
2016-01-01,indus,props,7,28,35,49,52,37,-20
2016-01-01,indus,rooms,596,1857,514,800,4354,3732,-925
2016-01-01,luxus,props,0,1,4,4,3,0,2
2016-01-01,luxus,rooms,0,9,32,64,582,0,541
2016-01-01,midus,props,6,5,9,16,28,24,-2
2016-01-01,midus,rooms,367,459,27,158,2617,1846,548
2016-01-01,upmus,props,23,4,5,10,9,35,-12
2016-01-01,upmus,rooms,2140,483,58,21,730,3698,-1274
2016-01-01,upuus,props,2,0,14,8,10,9,9
2016-01-01,upuus,rooms,726,0,87,376,2303,2142,598
2016-01-01,upsus,props,14,0,4,4,8,5,17
2016-01-01,upsus,rooms,1813,0,125,7,1542,863,2610
2016-02-01,ecous,props,4,9,2,20,14,26,-35
2016-02-01,ecous,rooms,425,674,2,257,1027,2031,-1508
2016-02-01,indus,props,3,7,15,17,41,27,8
2016-02-01,indus,rooms,321,391,158,214,4027,2692,1209
2016-02-01,luxus,props,0,0,2,3,0,0,-1
2016-02-01,luxus,rooms,0,0,13,46,0,0,-33
2016-02-01,midus,props,4,1,7,12,19,11,6
2016-02-01,midus,rooms,231,55,96,22,1661,995,916
2016-02-01,upmus,props,28,0,5,11,10,22,10
2016-02-01,upmus,rooms,2670,0,24,49,1116,2776,985
2016-02-01,upuus,props,3,0,9,1,3,2,12
2016-02-01,upuus,rooms,678,0,27,1,458,332,830
2016-02-01,upsus,props,17,0,7,4,5,4,21
2016-02-01,upsus,rooms,3117,0,40,28,1008,471,3666
2016-03-01,ecous,props,1,4,4,27,42,37,-21
2016-03-01,ecous,rooms,122,262,26,260,3038,2872,-208
2016-03-01,indus,props,8,13,12,24,40,52,-29
2016-03-01,indus,rooms,458,811,74,346,3488,4350,-1487
2016-03-01,luxus,props,1,0,2,0,1,0,4
2016-03-01,luxus,rooms,88,0,65,0,726,0,879
2016-03-01,midus,props,4,3,3,9,23,22,-4
2016-03-01,midus,rooms,330,327,5,14,1861,2076,-221
2016-03-01,upmus,props,24,0,9,16,12,15,14
2016-03-01,upmus,rooms,2300,0,48,219,1413,1821,1721
2016-03-01,upuus,props,6,0,5,6,7,2,10
2016-03-01,upuus,rooms,1389,0,21,25,1219,1042,1562
2016-03-01,upsus,props,22,0,4,8,7,4,21
2016-03-01,upsus,rooms,3673,0,12,143,1032,616,3958
2016-04-01,ecous,props,6,3,17,31,40,43,-14
2016-04-01,ecous,rooms,356,218,84,255,2806,2986,-213
2016-04-01,indus,props,7,9,10,23,72,43,14
2016-04-01,indus,rooms,491,824,193,221,7879,3568,3950
2016-04-01,luxus,props,0,0,1,1,2,3,-1
2016-04-01,luxus,rooms,0,0,2,1,416,552,-135
2016-04-01,midus,props,7,2,3,9,28,31,-4
2016-04-01,midus,rooms,644,243,21,189,2324,2761,-204
2016-04-01,upmus,props,35,0,4,10,16,34,11
2016-04-01,upmus,rooms,3407,0,79,15,1544,3495,1520
2016-04-01,upuus,props,1,0,5,0,4,7,3
2016-04-01,upuus,rooms,174,0,7,0,662,1608,-765
2016-04-01,upsus,props,17,0,7,5,3,4,18
2016-04-01,upsus,rooms,2184,0,155,8,268,929,1670
2016-05-01,ecous,props,7,5,14,22,36,37,-7
2016-05-01,ecous,rooms,578,468,106,175,2926,2616,351
2016-05-01,indus,props,11,8,12,19,38,43,-9
2016-05-01,indus,rooms,803,296,128,420,3128,4574,-1231
2016-05-01,luxus,props,1,0,1,3,0,0,-1
2016-05-01,luxus,rooms,371,0,4,129,0,0,246
2016-05-01,midus,props,4,2,10,6,19,19,6
2016-05-01,midus,rooms,305,354,35,47,1647,1752,-166
2016-05-01,upmus,props,31,0,11,19,13,16,20
2016-05-01,upmus,rooms,2900,0,133,27,1184,1872,2318
2016-05-01,upuus,props,3,0,9,5,3,1,9
2016-05-01,upuus,rooms,691,0,53,256,698,301,885
2016-05-01,upsus,props,15,1,7,1,8,1,27
2016-05-01,upsus,rooms,1881,78,12,3,1644,112,3344
2016-06-01,ecous,props,13,3,25,39,55,48,3
2016-06-01,ecous,rooms,916,423,135,195,4547,3469,1511
2016-06-01,indus,props,2,16,28,24,52,66,-24
2016-06-01,indus,rooms,205,794,226,277,5173,6345,-1812
2016-06-01,luxus,props,3,0,1,1,1,3,1
2016-06-01,luxus,rooms,425,0,101,2,148,768,-96
2016-06-01,midus,props,3,0,11,13,27,17,11
2016-06-01,midus,rooms,267,0,143,94,2078,1616,778
2016-06-01,upmus,props,49,1,13,14,18,21,44
2016-06-01,upmus,rooms,4891,192,148,51,2336,2118,5014
2016-06-01,upuus,props,2,0,4,4,2,3,1
2016-06-01,upuus,rooms,758,0,26,15,283,648,404
2016-06-01,upsus,props,19,0,6,4,6,3,24
2016-06-01,upsus,rooms,2416,0,55,23,810,411,2847
2016-07-01,ecous,props,8,5,12,22,34,41,-14
2016-07-01,ecous,rooms,558,447,52,205,2705,3653,-990
2016-07-01,indus,props,2,17,12,13,35,29,-10
2016-07-01,indus,rooms,272,1440,86,306,3218,2684,-854
2016-07-01,luxus,props,2,0,2,0,1,0,5
2016-07-01,luxus,rooms,1307,0,34,0,119,0,1460
2016-07-01,midus,props,7,1,4,14,19,13,2
2016-07-01,midus,rooms,550,124,7,211,1649,1344,527
2016-07-01,upmus,props,28,1,9,9,6,18,15
2016-07-01,upmus,rooms,2583,117,33,41,490,1564,1384
2016-07-01,upuus,props,2,1,5,2,2,1,5
2016-07-01,upuus,rooms,372,248,85,2,519,91,635
2016-07-01,upsus,props,17,1,5,1,6,1,25
2016-07-01,upsus,rooms,2734,79,25,24,833,197,3292
2016-08-01,ecous,props,4,2,13,14,46,54,-7
2016-08-01,ecous,rooms,284,74,82,293,3741,3964,-224
2016-08-01,indus,props,7,13,18,15,48,43,2
2016-08-01,indus,rooms,969,800,272,202,3388,5071,-1444
2016-08-01,luxus,props,0,0,0,0,0,0,0
2016-08-01,luxus,rooms,0,0,0,0,0,0,0
2016-08-01,midus,props,6,0,9,10,20,16,9
2016-08-01,midus,rooms,474,0,22,15,1779,1405,855
2016-08-01,upmus,props,36,0,9,8,9,15,31
2016-08-01,upmus,rooms,3319,0,21,18,1111,1628,2805
2016-08-01,upuus,props,3,0,5,1,0,0,7
2016-08-01,upuus,rooms,738,0,15,2,0,0,751
2016-08-01,upsus,props,28,0,1,2,10,5,32
2016-08-01,upsus,rooms,3548,0,1,26,3007,958,5572
2016-09-01,ecous,props,4,5,15,37,59,43,-7
2016-09-01,ecous,rooms,280,245,55,403,4843,3587,943
2016-09-01,indus,props,4,12,11,20,35,47,-29
2016-09-01,indus,rooms,518,968,346,206,3191,5619,-2738
2016-09-01,luxus,props,3,0,1,1,0,0,3
2016-09-01,luxus,rooms,739,0,74,2,0,0,811
2016-09-01,midus,props,4,1,3,13,25,23,-5
2016-09-01,midus,rooms,292,150,6,61,2231,2063,255
2016-09-01,upmus,props,41,1,14,11,10,26,27
2016-09-01,upmus,rooms,3867,77,50,31,938,2804,1943
2016-09-01,upuus,props,3,0,3,1,4,1,8
2016-09-01,upuus,rooms,362,0,89,7,1821,157,2108
2016-09-01,upsus,props,17,1,3,2,10,3,24
2016-09-01,upsus,rooms,1918,120,5,38,2043,837,2971
2016-10-01,ecous,props,2,5,12,23,47,48,-15
2016-10-01,ecous,rooms,99,554,143,162,3825,4320,-969
2016-10-01,indus,props,7,13,16,20,48,35,3
2016-10-01,indus,rooms,989,984,603,563,4127,3673,499
2016-10-01,luxus,props,1,0,1,1,0,1,0
2016-10-01,luxus,rooms,224,0,2,1,0,157,68
2016-10-01,midus,props,1,6,6,15,23,26,-17
2016-10-01,midus,rooms,32,853,22,31,1713,2045,-1162
2016-10-01,upmus,props,28,1,8,5,6,22,14
2016-10-01,upmus,rooms,2992,166,32,10,614,2120,1342
2016-10-01,upuus,props,2,0,8,4,4,0,10
2016-10-01,upuus,rooms,597,0,154,102,1259,0,1908
2016-10-01,upsus,props,26,1,6,3,7,3,32
2016-10-01,upsus,rooms,3366,99,108,8,1269,492,4144
2016-11-01,ecous,props,4,1,12,28,67,72,-18
2016-11-01,ecous,rooms,389,230,57,184,6142,6783,-609
2016-11-01,indus,props,14,9,16,11,44,43,11
2016-11-01,indus,rooms,1602,850,558,115,3377,4046,526
2016-11-01,luxus,props,2,0,2,1,0,2,1
2016-11-01,luxus,rooms,355,0,4,20,0,744,-405
2016-11-01,midus,props,7,0,2,15,31,26,-1
2016-11-01,midus,rooms,609,0,9,78,2293,2176,657
2016-11-01,upmus,props,35,5,5,6,15,23,21
2016-11-01,upmus,rooms,3463,697,42,19,1579,1754,2614
2016-11-01,upuus,props,3,0,7,1,5,1,13
2016-11-01,upuus,rooms,518,0,28,5,1456,165,1832
2016-11-01,upsus,props,16,0,4,2,7,2,23
2016-11-01,upsus,rooms,2137,0,68,438,1290,469,2588
2016-12-01,ecous,props,8,3,30,48,165,121,31
2016-12-01,ecous,rooms,695,262,164,253,14870,11918,3296
2016-12-01,indus,props,9,21,22,37,52,87,-62
2016-12-01,indus,rooms,995,1801,235,352,5114,7039,-2848
2016-12-01,luxus,props,2,0,0,0,0,0,2
2016-12-01,luxus,rooms,490,0,0,0,0,0,490
2016-12-01,midus,props,8,1,1,20,38,38,-12
2016-12-01,midus,rooms,513,114,3,108,3258,3182,370
2016-12-01,upmus,props,53,1,6,10,15,29,34
2016-12-01,upmus,rooms,5372,98,86,85,1786,3480,3581
2016-12-01,upuus,props,4,0,4,5,5,6,2
2016-12-01,upuus,rooms,1572,0,9,326,1001,1518,738
2016-12-01,upsus,props,21,0,5,4,10,4,28
2016-12-01,upsus,rooms,2736,0,26,66,1817,709,3804
2017-01-01,ecous,props,8,6,9,35,43,60,-41
2017-01-01,ecous,rooms,474,917,34,361,3403,5247,-2614
2017-01-01,indus,props,5,13,24,29,70,31,26
2017-01-01,indus,rooms,1046,841,336,399,6576,3171,3547
2017-01-01,luxus,props,0,0,4,6,0,1,-3
2017-01-01,luxus,rooms,0,0,28,36,0,40,-48
2017-01-01,midus,props,5,4,7,7,21,21,1
2017-01-01,midus,rooms,421,384,33,64,1863,2455,-586
2017-01-01,upmus,props,21,3,4,11,10,35,-14
2017-01-01,upmus,rooms,2158,515,47,22,1598,3545,-279
2017-01-01,upuus,props,4,0,12,6,5,7,8
2017-01-01,upuus,rooms,839,0,92,465,1143,1205,404
2017-01-01,upsus,props,15,1,6,5,9,3,21
2017-01-01,upsus,rooms,2089,343,23,55,1709,629,2794
2017-02-01,ecous,props,2,4,21,33,50,51,-15
2017-02-01,ecous,rooms,149,207,61,120,4460,4396,-53
2017-02-01,indus,props,3,8,14,14,40,29,6
2017-02-01,indus,rooms,611,1005,95,41,4212,2792,1080
2017-02-01,luxus,props,2,0,0,2,0,2,-2
2017-02-01,luxus,rooms,219,0,0,22,0,721,-524
2017-02-01,midus,props,6,1,10,13,14,14,2
2017-02-01,midus,rooms,421,120,48,54,1496,1227,564
2017-02-01,upmus,props,30,1,7,16,10,22,8
2017-02-01,upmus,rooms,2646,112,106,49,1010,2954,647
2017-02-01,upuus,props,0,0,13,4,4,3,10
2017-02-01,upuus,rooms,0,0,111,13,1131,650,579
2017-02-01,upsus,props,21,1,5,5,6,3,23
2017-02-01,upsus,rooms,3280,403,37,42,757,326,3303
2017-03-01,ecous,props,12,2,7,32,43,44,-16
2017-03-01,ecous,rooms,884,148,17,520,3027,2881,379
2017-03-01,indus,props,8,5,20,25,46,47,-3
2017-03-01,indus,rooms,1043,571,797,488,4140,3702,1219
2017-03-01,luxus,props,2,1,4,1,0,0,4
2017-03-01,luxus,rooms,173,1297,81,20,0,0,-1063
2017-03-01,midus,props,9,1,8,9,24,12,19
2017-03-01,midus,rooms,740,103,56,14,1767,944,1502
2017-03-01,upmus,props,43,0,13,7,11,19,41
2017-03-01,upmus,rooms,4056,0,368,49,966,2079,3262
2017-03-01,upuus,props,3,0,7,0,4,3,11
2017-03-01,upuus,rooms,699,0,124,0,878,868,833
2017-03-01,upsus,props,26,0,8,6,1,4,25
2017-03-01,upsus,rooms,3415,0,64,47,173,477,3128
2017-04-01,ecous,props,3,5,11,29,34,36,-22
2017-04-01,ecous,rooms,150,380,74,96,2328,2494,-418
2017-04-01,indus,props,10,8,13,18,38,35,0
2017-04-01,indus,rooms,1212,504,88,117,3742,2777,1644
2017-04-01,luxus,props,0,0,0,1,2,2,-1
2017-04-01,luxus,rooms,0,0,0,3,846,434,409
2017-04-01,midus,props,9,2,3,14,19,18,-3
2017-04-01,midus,rooms,801,274,5,74,1352,1679,131
2017-04-01,upmus,props,27,0,8,12,16,21,18
2017-04-01,upmus,rooms,2685,0,59,62,1351,1825,2208
2017-04-01,upuus,props,3,0,7,4,5,1,10
2017-04-01,upuus,rooms,860,0,129,7,1203,726,1459
2017-04-01,upsus,props,18,0,6,4,5,6,19
2017-04-01,upsus,rooms,2185,0,55,6,466,1353,1347
2017-05-01,ecous,props,2,3,20,25,38,35,-3
2017-05-01,ecous,rooms,161,232,86,230,2472,2495,-238
2017-05-01,indus,props,4,3,15,13,29,44,-12
2017-05-01,indus,rooms,433,411,164,54,2614,3615,-869
2017-05-01,luxus,props,1,0,0,0,0,0,1
2017-05-01,luxus,rooms,124,0,0,0,0,0,124
2017-05-01,midus,props,7,2,4,7,34,16,20
2017-05-01,midus,rooms,609,343,5,23,2855,1295,1808
2017-05-01,upmus,props,41,1,13,13,7,21,26
2017-05-01,upmus,rooms,3775,126,76,97,669,1987,2310
2017-05-01,upuus,props,7,1,11,6,3,1,13
2017-05-01,upuus,rooms,1184,90,53,444,582,297,988
2017-05-01,upsus,props,26,0,7,3,9,3,36
2017-05-01,upsus,rooms,3604,0,42,30,930,433,4113
2017-06-01,ecous,props,1,4,69,38,47,41,34
2017-06-01,ecous,rooms,54,308,166,369,3251,3288,-494
2017-06-01,indus,props,10,5,21,26,38,53,-15
2017-06-01,indus,rooms,1142,222,623,571,3980,4336,616
2017-06-01,luxus,props,3,0,3,1,0,0,5
2017-06-01,luxus,rooms,1304,0,49,3,0,0,1350
2017-06-01,midus,props,5,1,9,18,29,14,10
2017-06-01,midus,rooms,463,100,38,271,2254,959,1425
2017-06-01,upmus,props,49,1,10,12,18,18,46
2017-06-01,upmus,rooms,5070,105,37,68,1681,1751,4864
2017-06-01,upuus,props,2,0,11,3,2,7,5
2017-06-01,upuus,rooms,400,0,164,29,616,1518,-367
2017-06-01,upsus,props,28,0,4,1,4,5,30
2017-06-01,upsus,rooms,3367,0,11,2,921,851,3446
2017-07-01,ecous,props,7,6,33,26,42,32,18
2017-07-01,ecous,rooms,607,620,298,189,3264,2304,1056
2017-07-01,indus,props,6,13,16,24,37,37,-15
2017-07-01,indus,rooms,860,961,92,241,3282,2948,84
2017-07-01,luxus,props,0,0,5,1,0,1,3
2017-07-01,luxus,rooms,0,0,33,4,0,44,-15
2017-07-01,midus,props,6,1,5,13,16,18,-5
2017-07-01,midus,rooms,467,81,7,154,1241,1417,63
2017-07-01,upmus,props,35,3,7,9,6,15,21
2017-07-01,upmus,rooms,3371,292,94,68,509,1277,2337
2017-07-01,upuus,props,8,1,7,1,2,1,14
2017-07-01,upuus,rooms,1652,252,114,1,342,246,1609
2017-07-01,upsus,props,14,2,12,4,5,4,21
2017-07-01,upsus,rooms,1887,174,41,130,508,910,1222
2017-08-01,ecous,props,4,4,28,23,24,25,4
2017-08-01,ecous,rooms,249,342,94,169,1802,1852,-218
2017-08-01,indus,props,7,5,17,14,43,34,14
2017-08-01,indus,rooms,831,832,191,251,4320,8158,-3899
2017-08-01,luxus,props,0,0,2,2,0,1,-1
2017-08-01,luxus,rooms,0,0,7,11,0,243,-247
2017-08-01,midus,props,6,0,7,6,21,19,9
2017-08-01,midus,rooms,513,0,32,15,1858,1804,584
2017-08-01,upmus,props,38,2,1,7,6,19,17
2017-08-01,upmus,rooms,3779,318,4,133,607,2011,1928
2017-08-01,upuus,props,5,1,8,3,5,5,9
2017-08-01,upuus,rooms,1192,394,28,5,1825,1303,1343
2017-08-01,upsus,props,26,0,4,4,8,4,30
2017-08-01,upsus,rooms,3169,0,273,5,5770,811,8396
2017-09-01,ecous,props,4,6,35,43,46,36,0
2017-09-01,ecous,rooms,457,406,103,234,3511,2936,495
2017-09-01,indus,props,6,8,16,20,38,47,-15
2017-09-01,indus,rooms,755,581,228,266,3965,4497,-396
2017-09-01,luxus,props,2,0,2,1,1,1,3
2017-09-01,luxus,rooms,342,0,4,2,358,356,346
2017-09-01,midus,props,8,6,7,6,22,22,3
2017-09-01,midus,rooms,580,705,24,12,1884,2021,-250
2017-09-01,upmus,props,38,7,2,8,25,15,35
2017-09-01,upmus,rooms,4121,573,23,66,3093,1713,4885
2017-09-01,upuus,props,6,1,6,3,7,3,12
2017-09-01,upuus,rooms,2347,400,180,7,1726,296,3550
2017-09-01,upsus,props,28,0,3,4,7,22,12
2017-09-01,upsus,rooms,4121,0,77,9,869,3587,1471
1987-01-01,ustot,props,130,3,14,3,22,22,138
1987-01-01,ustot,rooms,18290,331,1253,63,3665,3665,19149
1987-02-01,ustot,props,52,2,1,1,10,10,50
1987-02-01,ustot,rooms,7643,127,58,69,1501,1501,7505
1987-03-01,ustot,props,78,0,0,1,26,26,77
1987-03-01,ustot,rooms,11148,0,0,61,2870,2870,11087
1987-04-01,ustot,props,75,0,0,0,11,11,75
1987-04-01,ustot,rooms,9571,0,0,0,1213,1213,9571
1987-05-01,ustot,props,106,0,0,0,16,16,106
1987-05-01,ustot,rooms,13704,0,0,0,1816,1816,13704
1987-06-01,ustot,props,469,1,9,2,40,40,475
1987-06-01,ustot,rooms,37439,141,347,81,5652,5652,37564
1987-07-01,ustot,props,105,0,0,0,15,15,105
1987-07-01,ustot,rooms,12463,0,0,0,1543,1543,12463
1987-08-01,ustot,props,71,0,0,0,13,13,71
1987-08-01,ustot,rooms,9239,0,0,0,2292,2292,9239
1987-09-01,ustot,props,79,0,0,0,18,18,79
1987-09-01,ustot,rooms,10358,0,0,0,2656,2656,10358
1987-10-01,ustot,props,73,0,1,0,21,21,74
1987-10-01,ustot,rooms,10333,0,86,0,3062,3062,10419
1987-11-01,ustot,props,61,0,0,1,31,31,60
1987-11-01,ustot,rooms,7169,0,0,31,5184,5184,7138
1987-12-01,ustot,props,72,1,0,0,25,25,71
1987-12-01,ustot,rooms,8857,350,0,0,3754,3754,8507
1988-01-01,ustot,props,155,1,0,1,72,72,153
1988-01-01,ustot,rooms,13760,44,0,3,8310,8310,13713
1988-02-01,ustot,props,56,1,0,0,36,36,55
1988-02-01,ustot,rooms,5839,100,0,0,4554,4554,5739
1988-03-01,ustot,props,61,1,2,0,41,41,62
1988-03-01,ustot,rooms,7408,21,133,0,4648,4648,7520
1988-04-01,ustot,props,80,2,5,0,71,71,83
1988-04-01,ustot,rooms,8468,245,218,0,7505,7505,8441
1988-05-01,ustot,props,105,1,0,1,38,38,103
1988-05-01,ustot,rooms,11501,100,0,66,4942,4942,11335
1988-06-01,ustot,props,427,3,5,3,71,71,426
1988-06-01,ustot,rooms,33020,646,747,330,8577,8577,32791
1988-07-01,ustot,props,73,0,0,0,48,48,73
1988-07-01,ustot,rooms,10660,0,0,0,6340,6340,10660
1988-08-01,ustot,props,91,2,1,0,48,48,90
1988-08-01,ustot,rooms,11147,226,6,0,5762,5762,10927
1988-09-01,ustot,props,74,1,0,1,60,60,72
1988-09-01,ustot,rooms,9191,93,0,76,8613,8613,9022
1988-10-01,ustot,props,69,3,0,0,62,62,66
1988-10-01,ustot,rooms,9510,373,0,0,6033,6033,9137
1988-11-01,ustot,props,54,0,0,0,53,53,54
1988-11-01,ustot,rooms,5514,0,0,0,7265,7265,5514
1988-12-01,ustot,props,60,3,1,1,80,80,57
1988-12-01,ustot,rooms,7195,443,20,48,7825,7825,6724
1989-01-01,ustot,props,81,4,2,1,81,81,78
1989-01-01,ustot,rooms,9654,677,113,10,8756,8756,9080
1989-02-01,ustot,props,63,3,1,0,101,101,61
1989-02-01,ustot,rooms,7222,394,148,0,11684,11684,6976
1989-03-01,ustot,props,83,4,1,1,41,41,79
1989-03-01,ustot,rooms,10255,814,1,22,5144,5144,9420
1989-04-01,ustot,props,58,3,0,0,52,52,55
1989-04-01,ustot,rooms,6561,263,0,0,5824,5824,6298
1989-05-01,ustot,props,94,4,0,0,70,70,90
1989-05-01,ustot,rooms,9709,198,0,0,8474,8474,9511
1989-06-01,ustot,props,323,5,6,4,124,124,320
1989-06-01,ustot,rooms,23105,390,321,388,13908,13908,22648
1989-07-01,ustot,props,86,1,0,0,82,82,85
1989-07-01,ustot,rooms,8469,149,0,0,7436,7436,8320
1989-08-01,ustot,props,70,2,2,1,49,49,69
1989-08-01,ustot,rooms,8022,150,85,62,6192,6192,7895
1989-09-01,ustot,props,70,0,1,0,54,54,71
1989-09-01,ustot,rooms,7597,0,82,0,7042,7042,7679
1989-10-01,ustot,props,87,0,2,0,68,68,89
